DateTime,Light_lux,Temp_C,Chlorophyll_RFU,Depth_m,fDOM_RFU,ODO_mg_L,SpCond_uS_cm,TAL_PC_RFU,pH,Turbidity_FNU
4/3/2023 9:50,4115.2,16.312,0.63,0.347,7.35,10.06,131.9,0.47,7.79,0.29
4/3/2023 9:55,4008.96,16.303,0.6,0.348,7.34,10.05,131.9,0.45,7.79,0.33
4/3/2023 10:00,3694.08,16.303,0.64,0.348,7.34,10.03,132,0.42,7.79,0.56
4/3/2023 10:05,4053.76,16.313,0.72,0.347,7.34,10.03,132,0.47,7.78,0.37
4/3/2023 10:10,5603.84,16.325,0.6,0.348,7.34,10.06,131.9,0.46,7.78,0.3
4/3/2023 10:15,5363.2,16.319,0.64,0.349,7.33,10.03,131.9,0.42,7.79,0.5
4/3/2023 10:20,3397.12,16.31,0.8,0.349,7.34,10.01,131.9,0.46,7.78,0.35
4/3/2023 10:25,3050.24,16.301,0.68,0.35,7.39,9.9,132.1,0.46,7.76,0.3
4/3/2023 10:30,3740.16,16.291,0.62,0.35,7.36,9.95,132.1,0.48,7.76,0.29
4/3/2023 10:35,4028.16,16.293,0.54,0.35,7.43,9.78,132.4,0.44,7.73,0.24
4/3/2023 10:40,3596.8,16.303,0.71,0.351,7.42,9.84,132.2,0.52,7.73,0.18
4/3/2023 10:45,3397.12,16.311,0.57,0.352,7.42,9.88,132.3,0.43,7.74,0.4
4/3/2023 10:50,5008.64,16.319,0.66,0.353,7.37,9.96,132.4,0.44,7.76,0.34
4/3/2023 10:55,4542.72,16.325,0.66,0.353,7.33,9.98,132.4,0.45,7.76,0.88
4/3/2023 11:00,4072.96,16.329,0.72,0.354,7.33,10.03,132.3,0.47,7.77,0.22
4/3/2023 11:05,4448,16.339,0.7,0.354,7.35,10.05,132.3,0.45,7.78,0.49
4/3/2023 11:10,5189.12,16.35,0.95,0.354,7.3,10.05,132.2,0.47,7.79,0.35
4/3/2023 11:15,5918.72,16.363,0.71,0.354,7.31,10.07,132.2,0.46,7.78,0.44
4/3/2023 11:20,6819.84,16.366,0.7,0.352,7.29,10.05,132.3,0.44,7.77,0.36
4/3/2023 11:25,6364.16,16.374,0.75,0.351,7.29,10.05,132.2,0.46,7.77,0.32
4/3/2023 11:30,10140.16,16.377,0.6,0.35,7.28,10.04,132.3,0.44,7.76,2.19
4/3/2023 11:35,5928.96,16.387,0.73,0.349,7.28,10.06,132.3,0.5,7.77,0.39
4/3/2023 11:40,5632,16.402,0.86,0.348,7.23,10.08,132.2,0.47,7.79,0.49
4/3/2023 11:45,7654.4,16.411,0.73,0.349,7.26,10.07,132.2,0.46,7.77,0.36
4/3/2023 11:50,5793.28,16.415,0.72,0.349,7.2,10.11,132,0.45,7.79,0.37
4/3/2023 11:55,6277.12,16.412,0.67,0.348,7.21,10.16,132,0.45,7.82,0.39
4/3/2023 12:00,4108.8,16.412,0.6,0.348,7.22,10.25,132.1,0.47,7.86,-0.11
4/3/2023 12:05,6179.84,16.435,0.58,0.347,7.22,10.29,132.1,0.47,7.88,0.38
4/3/2023 12:10,5885.44,16.445,0.58,0.346,7.21,10.31,132.1,0.43,7.89,0.22
4/3/2023 12:15,5696,16.465,0.6,0.346,7.23,10.34,132.2,0.44,7.89,0.26
4/3/2023 12:20,4371.2,16.473,0.6,0.346,7.23,10.35,132.4,0.45,7.89,0.3
4/3/2023 12:25,4687.36,16.482,0.64,0.345,7.2,10.39,132.3,0.45,7.91,0.21
4/3/2023 12:30,3539.2,16.494,0.58,0.345,7.2,10.39,132.3,0.44,7.91,0.13
4/3/2023 12:35,4241.92,16.497,0.59,0.345,7.21,10.42,132.3,0.42,7.93,0.17
4/3/2023 12:40,5021.44,16.507,0.63,0.345,7.2,10.46,132.3,0.44,7.95,0.23
4/3/2023 12:45,4053.76,16.511,0.65,0.346,7.21,10.48,132.3,0.44,7.94,0.27
4/3/2023 12:50,4015.36,16.504,0.55,0.346,7.21,10.51,132.5,0.44,7.95,0.52
4/3/2023 12:55,6064.64,16.511,0.62,0.344,7.03,10.52,132.4,0.44,7.96,2.32
4/3/2023 13:00,2816,16.522,0.58,0.345,7.2,10.51,132.2,0.42,7.95,0.29
4/3/2023 13:05,4267.52,16.52,0.67,0.344,7.22,10.38,132.2,0.45,7.91,0.07
4/3/2023 13:10,3380.48,16.518,0.64,0.344,7.22,10.42,132.2,0.46,7.92,0.63
4/3/2023 13:15,3782.4,16.522,0.75,0.343,7.25,10.41,132.3,0.45,7.92,0.27
4/3/2023 13:20,5112.32,16.541,0.85,0.344,7.23,10.39,132.2,0.45,7.91,0.17
4/3/2023 13:25,3994.88,16.551,0.78,0.343,7.2,10.38,132.1,0.45,7.9,0.42
4/3/2023 13:30,3426.56,16.55,0.82,0.343,7.24,10.36,132.1,0.45,7.9,0.2
4/3/2023 13:35,4380.16,16.549,0.69,0.343,7.23,10.43,132.1,0.44,7.92,0.28
4/3/2023 13:40,4837.12,16.557,0.66,0.342,7.23,10.38,132,0.44,7.91,0.2
4/3/2023 13:45,3183.36,16.556,0.74,0.341,7.23,10.36,132,0.43,7.9,0.27
4/3/2023 13:50,6433.28,16.554,0.73,0.341,7.23,10.35,132.1,0.46,7.9,0.24
4/3/2023 13:55,5399.04,16.556,0.77,0.341,7.23,10.3,132.2,0.46,7.88,0.28
4/3/2023 14:00,5803.52,16.56,0.78,0.34,7.24,10.3,132.3,0.47,7.87,0.33
4/3/2023 14:05,5440,16.559,0.64,0.339,7.25,10.25,132.4,0.43,7.85,0.37
4/3/2023 14:10,3768.32,16.573,0.95,0.339,7.26,10.2,132.5,0.48,7.83,0.39
4/3/2023 14:15,3429.12,16.57,0.67,0.34,7.26,10.33,132.3,0.46,7.85,0.36
4/3/2023 14:20,2740.48,16.562,0.77,0.339,7.28,10.41,132.1,0.47,7.91,0.47
4/3/2023 14:25,3072,16.545,0.68,0.338,7.29,10.42,132.1,0.44,7.91,0.46
4/3/2023 14:30,2878.72,16.541,0.71,0.339,7.28,10.42,132.1,0.46,7.91,0.48
4/3/2023 14:35,3668.48,16.538,0.69,0.338,7.29,10.48,132.1,0.41,7.93,0.5
4/3/2023 14:40,3454.72,16.532,0.83,0.338,7.3,10.48,132,0.45,7.93,0.46
4/3/2023 14:45,3386.88,16.519,0.74,0.337,7.28,10.47,132.3,0.43,7.92,0.71
4/3/2023 14:50,3357.44,16.52,0.78,0.338,7.28,10.47,132.3,0.48,7.91,0.58
4/3/2023 14:55,3342.08,16.531,0.68,0.337,7.28,10.46,132.2,0.48,7.91,0.66
4/3/2023 15:00,3924.48,16.524,0.8,0.337,7.3,10.51,132.3,0.42,7.92,0.61
4/3/2023 15:05,3480.32,16.515,0.83,0.338,7.29,10.54,132.3,0.49,7.92,0.5
4/3/2023 15:10,2804.48,16.515,0.71,0.338,7.3,10.54,132.3,0.47,7.93,0.69
4/3/2023 15:15,3302.4,16.513,0.86,0.338,7.32,10.6,132.3,0.46,7.94,0.69
